comments,description,duration,event,film_date,languages,main_speaker,published_date,ratings,tags,title,views
184,"Legendary scientist David Deutsch puts theoretical physics on the back burner to discuss a more urgent matter: the survival of our species. The first step toward solving global warming, he says, is to admit that we have a problem.",1140,TEDGlobal 2005,1121299200,29,David Deutsch,1158019860,"[{'id': 9, 'name': 'Ingenious', 'count': 269}, {'id': 3, 'name': 'Courageous', 'count': 92}, {'id': 7, 'name': 'Funny', 'count': 131}, {'id': 2, 'name': 'Confusing', 'count': 42}, {'id': 1, 'name': 'Beautiful', 'count': 91}, {'id': 8, 'name': 'Informative', 'count': 446}, {'id': 10, 'name': 'Inspiring', 'count': 397}, {'id': 22, 'name': 'Fascinating', 'count': 515}, {'id': 11, 'name': 'Longwinded', 'count': 45}, {'id': 21, 'name': 'Unconvincing', 'count': 49}, {'id': 24, 'name': 'Persuasive', 'count': 1234}, {'id': 25, 'name': 'OK', 'count': 73}, {'id': 23, 'name': 'Jaw-dropping', 'count': 139}, {'id': 26, 'name': 'Obnoxious', 'count': 21}]","['climate change', 'cosmos', 'culture', 'environment', 'global issues', 'physics', 'science', 'technology', 'universe']",Chemical scum that dream of distant quasars,1096862
507,"Biologist Richard Dawkins makes a case for ""thinking the improbable"" by looking at how the human frame of reference limits our understanding of the universe.",1316,TEDGlobal 2005,1120694400,36,Richard Dawkins,1158019860,"[{'id': 1, 'name': 'Beautiful', 'count': 333}, {'id': 3, 'name': 'Courageous', 'count': 112}, {'id': 7, 'name': 'Funny', 'count': 127}, {'id': 9, 'name': 'Ingenious', 'count': 417}, {'id': 2, 'name': 'Confusing', 'count': 42}, {'id': 11, 'name': 'Longwinded', 'count': 91}, {'id': 8, 'name': 'Informative', 'count': 653}, {'id': 10, 'name': 'Inspiring', 'count': 674}, {'id': 22, 'name': 'Fascinating', 'count': 1281}, {'id': 23, 'name': 'Jaw-dropping', 'count': 324}, {'id': 21, 'name': 'Unconvincing', 'count': 41}, {'id': 24, 'name': 'Persuasive', 'count': 367}, {'id': 25, 'name': 'OK', 'count': 93}, {'id': 26, 'name': 'Obnoxious', 'count': 39}]","['astronomy', 'biology', 'cognitive science', 'cosmos', 'evolution', 'physics', 'psychology', 'science']",Why the universe seems so strange,2885999
95,"""Freakonomics"" author Steven Levitt presents new data on the finances of drug dealing. Contrary to popular myth, he says, being a street-corner crack dealer isn't lucrative: It pays below minimum wage. And your boss can kill you.",1275,TED2004,1077840000,25,Steven Levitt,1158624660,"[{'id': 7, 'name': 'Funny', 'count': 485}, {'id': 10, 'name': 'Inspiring', 'count': 43}, {'id': 21, 'name': 'Unconvincing', 'count': 19}, {'id': 11, 'name': 'Longwinded', 'count': 35}, {'id': 9, 'name': 'Ingenious', 'count': 175}, {'id': 1, 'name': 'Beautiful', 'count': 12}, {'id': 8, 'name': 'Informative', 'count': 532}, {'id': 3, 'name': 'Courageous', 'count': 93}, {'id': 22, 'name': 'Fascinating', 'count': 404}, {'id': 25, 'name': 'OK', 'count': 44}, {'id': 23, 'name': 'Jaw-dropping', 'count': 61}, {'id': 24, 'name': 'Persuasive', 'count': 109}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 26, 'name': 'Obnoxious', 'count': 17}]","['business', 'cities', 'culture', 'economics', 'narcotics', 'race']",The freakonomics of crack dealing,2863214
355,"""Tipping Point"" author Malcolm Gladwell gets inside the food industry's pursuit of the perfect spaghetti sauce -- and makes a larger argument about the nature of choice and happiness.",1050,TED2004,1077753600,37,Malcolm Gladwell,1158624660,"[{'id': 7, 'name': 'Funny', 'count': 1668}, {'id': 9, 'name': 'Ingenious', 'count': 1127}, {'id': 1, 'name': 'Beautiful', 'count': 333}, {'id': 11, 'name': 'Longwinded', 'count': 190}, {'id': 2, 'name': 'Confusing', 'count': 80}, {'id': 3, 'name': 'Courageous', 'count': 87}, {'id': 21, 'name': 'Unconvincing', 'count': 115}, {'id': 8, 'name': 'Informative', 'count': 2004}, {'id': 10, 'name': 'Inspiring', 'count': 1276}, {'id': 22, 'name': 'Fascinating', 'count': 2082}, {'id': 24, 'name': 'Persuasive', 'count': 1014}, {'id': 23, 'name': 'Jaw-dropping', 'count': 290}, {'id': 25, 'name': 'OK', 'count': 361}, {'id': 26, 'name': 'Obnoxious', 'count': 51}]","['business', 'choice', 'consumerism', 'culture', 'economics', 'food', 'marketing', 'media', 'storytelling']","Choice, happiness and spaghetti sauce",7023562
970,"Dan Gilbert, author of ""Stumbling on Happiness,"" challenges the idea that we’ll be miserable if we don’t get what we want. Our ""psychological immune system"" lets us feel truly happy even when things don’t go as planned.",1276,TED2004,1075680000,43,Dan Gilbert,1159229460,"[{'id': 7, 'name': 'Funny', 'count': 1728}, {'id': 9, 'name': 'Ingenious', 'count': 1166}, {'id': 2, 'name': 'Confusing', 'count': 241}, {'id': 1, 'name': 'Beautiful', 'count': 444}, {'id': 21, 'name': 'Unconvincing', 'count': 174}, {'id': 11, 'name': 'Longwinded', 'count': 169}, {'id': 3, 'name': 'Courageous', 'count': 248}, {'id': 8, 'name': 'Informative', 'count': 3899}, {'id': 10, 'name': 'Inspiring', 'count': 3554}, {'id': 22, 'name': 'Fascinating', 'count': 4303}, {'id': 24, 'name': 'Persuasive', 'count': 2355}, {'id': 23, 'name': 'Jaw-dropping', 'count': 1047}, {'id': 25, 'name': 'OK', 'count': 439}, {'id': 26, 'name': 'Obnoxious', 'count': 67}]","['TED Brain Trust', 'brain', 'choice', 'culture', 'evolution', 'happiness', 'psychology', 'science']",The surprising science of happiness,14689301
991,"Psychologist Barry Schwartz takes aim at a central tenet of western societies: freedom of choice. In Schwartz's estimation, choice has made us not freer but more paralyzed, not happier but more dissatisfied.",1177,TEDGlobal 2005,1121385600,45,Barry Schwartz,1159229460,"[{'id': 7, 'name': 'Funny', 'count': 1526}, {'id': 11, 'name': 'Longwinded', 'count': 178}, {'id': 9, 'name': 'Ingenious', 'count': 1201}, {'id': 3, 'name': 'Courageous', 'count': 400}, {'id': 1, 'name': 'Beautiful', 'count': 277}, {'id': 8, 'name': 'Informative', 'count': 2532}, {'id': 10, 'name': 'Inspiring', 'count': 2427}, {'id': 22, 'name': 'Fascinating', 'count': 2491}, {'id': 21, 'name': 'Unconvincing', 'count': 324}, {'id': 2, 'name': 'Confusing', 'count': 54}, {'id': 24, 'name': 'Persuasive', 'count': 2478}, {'id': 23, 'name': 'Jaw-dropping', 'count': 521}, {'id': 25, 'name': 'OK', 'count': 421}, {'id': 26, 'name': 'Obnoxious', 'count': 115}]","['business', 'choice', 'culture', 'decision-making', 'economics', 'happiness', 'personal growth', 'potential', 'psychology']",The paradox of choice,10000702
213,Eva Vertes -- only 19 when she gave this talk -- discusses her journey toward studying medicine and her drive to understand the roots of cancer and Alzheimer’s.,1129,TED2005,1109376000,26,Eva Vertes,1159747860,"[{'id': 1, 'name': 'Beautiful', 'count': 68}, {'id': 3, 'name': 'Courageous', 'count': 171}, {'id': 9, 'name': 'Ingenious', 'count': 279}, {'id': 8, 'name': 'Informative', 'count': 277}, {'id': 21, 'name': 'Unconvincing', 'count': 38}, {'id': 11, 'name': 'Longwinded', 'count': 84}, {'id': 10, 'name': 'Inspiring', 'count': 377}, {'id': 22, 'name': 'Fascinating', 'count': 356}, {'id': 2, 'name': 'Confusing', 'count': 30}, {'id': 26, 'name': 'Obnoxious', 'count': 58}, {'id': 24, 'name': 'Persuasive', 'count': 93}, {'id': 23, 'name': 'Jaw-dropping', 'count': 152}, {'id': 25, 'name': 'OK', 'count': 75}, {'id': 7, 'name': 'Funny', 'count': 13}]","['cancer', 'disease', 'health', 'science', 'technology', 'wunderkind']",Meet the future of cancer research,1030267
612,"Cambridge researcher Aubrey de Grey argues that aging is merely a disease -- and a curable one at that. Humans age in seven basic ways, he says, all of which can be averted.",1365,TEDGlobal 2005,1121299200,29,Aubrey de Grey,1159747860,"[{'id': 21, 'name': 'Unconvincing', 'count': 309}, {'id': 7, 'name': 'Funny', 'count': 215}, {'id': 3, 'name': 'Courageous', 'count': 350}, {'id': 11, 'name': 'Longwinded', 'count': 215}, {'id': 2, 'name': 'Confusing', 'count': 206}, {'id': 9, 'name': 'Ingenious', 'count': 297}, {'id': 1, 'name': 'Beautiful', 'count': 65}, {'id': 8, 'name': 'Informative', 'count': 536}, {'id': 10, 'name': 'Inspiring', 'count': 518}, {'id': 22, 'name': 'Fascinating', 'count': 812}, {'id': 24, 'name': 'Persuasive', 'count': 1359}, {'id': 25, 'name': 'OK', 'count': 145}, {'id': 23, 'name': 'Jaw-dropping', 'count': 337}, {'id': 26, 'name': 'Obnoxious', 'count': 120}]","['aging', 'biotech', 'disease', 'engineering', 'future', 'health care', 'science', 'technology']",A roadmap to end aging,3277740
74,"Iqbal Quadir tells how his experiences as a kid in poor Bangladesh, and later as a banker in New York, led him to start a mobile phone operator connecting 80 million rural Bangladeshi -- and to become a champion of bottom-up development.",952,TEDGlobal 2005,1121212800,21,Iqbal Quadir,1160439060,"[{'id': 9, 'name': 'Ingenious', 'count': 112}, {'id': 2, 'name': 'Confusing', 'count': 11}, {'id': 11, 'name': 'Longwinded', 'count': 16}, {'id': 10, 'name': 'Inspiring', 'count': 164}, {'id': 8, 'name': 'Informative', 'count': 153}, {'id': 22, 'name': 'Fascinating', 'count': 61}, {'id': 3, 'name': 'Courageous', 'count': 55}, {'id': 21, 'name': 'Unconvincing', 'count': 8}, {'id': 24, 'name': 'Persuasive', 'count': 66}, {'id': 25, 'name': 'OK', 'count': 32}, {'id': 1, 'name': 'Beautiful', 'count': 6}, {'id': 23, 'name': 'Jaw-dropping', 'count': 18}, {'id': 26, 'name': 'Obnoxious', 'count': 3}, {'id': 7, 'name': 'Funny', 'count': 1}]","['alternative energy', 'business', 'communication', 'culture', 'global development', 'global issues', 'invention', 'investment', 'microfinance', 'poverty', 'technology', 'telecom', 'transportation']",How mobile phones can fight poverty,503517
58,"Jacqueline Novogratz applauds the world's heightened interest in Africa and poverty, but argues persuasively for a new approach.",773,TEDGlobal 2005,1120176000,26,Jacqueline Novogratz,1160439060,"[{'id': 1, 'name': 'Beautiful', 'count': 60}, {'id': 3, 'name': 'Courageous', 'count': 53}, {'id': 21, 'name': 'Unconvincing', 'count': 16}, {'id': 9, 'name': 'Ingenious', 'count': 30}, {'id': 8, 'name': 'Informative', 'count': 138}, {'id': 10, 'name': 'Inspiring', 'count': 260}, {'id': 22, 'name': 'Fascinating', 'count': 62}, {'id': 2, 'name': 'Confusing', 'count': 4}, {'id': 24, 'name': 'Persuasive', 'count': 92}, {'id': 23, 'name': 'Jaw-dropping', 'count': 6}, {'id': 25, 'name': 'OK', 'count': 21}, {'id': 7, 'name': 'Funny', 'count': 5}, {'id': 11, 'name': 'Longwinded', 'count': 5}, {'id': 26, 'name': 'Obnoxious', 'count': 3}]","['Africa', 'TED Brain Trust', 'business', 'culture', 'entrepreneur', 'global development', 'investment', 'microfinance', 'philanthropy', 'poverty']",Invest in Africa's own solutions,705389
43,"A free press -- papers, magazines, radio, TV, blogs -- is the backbone of any true democracy (and a vital watchdog on business). Sasa Vucinic, a journalist from Belgrade, talks about his new fund, which supports media by selling ""free press bonds.""",1080,TEDGlobal 2005,1121299200,21,Sasa Vucinic,1161130260,"[{'id': 11, 'name': 'Longwinded', 'count': 31}, {'id': 9, 'name': 'Ingenious', 'count': 42}, {'id': 8, 'name': 'Informative', 'count': 101}, {'id': 10, 'name': 'Inspiring', 'count': 71}, {'id': 22, 'name': 'Fascinating', 'count': 27}, {'id': 25, 'name': 'OK', 'count': 25}, {'id': 3, 'name': 'Courageous', 'count': 53}, {'id': 24, 'name': 'Persuasive', 'count': 51}, {'id': 2, 'name': 'Confusing', 'count': 11}, {'id': 26, 'name': 'Obnoxious', 'count': 4}, {'id': 23, 'name': 'Jaw-dropping', 'count': 3}, {'id': 21, 'name': 'Unconvincing', 'count': 4}, {'id': 7, 'name': 'Funny', 'count': 1}, {'id': 1, 'name': 'Beautiful', 'count': 11}]","['business', 'culture', 'global issues', 'investment', 'media', 'philanthropy']",Why we should invest in a free press,580891
67,"Ashraf Ghani's passionate and powerful 10-minute talk, emphasizing the necessity of both economic investment and design ingenuity to rebuild broken states, is followed by a conversation with TED curator Chris Anderson on the future of Afghanistan.",1125,TEDGlobal 2005,1121126400,24,Ashraf Ghani,1161130260,"[{'id': 3, 'name': 'Courageous', 'count': 139}, {'id': 2, 'name': 'Confusing', 'count': 25}, {'id': 1, 'name': 'Beautiful', 'count': 48}, {'id': 9, 'name': 'Ingenious', 'count': 31}, {'id': 21, 'name': 'Unconvincing', 'count': 35}, {'id': 11, 'name': 'Longwinded', 'count': 21}, {'id': 8, 'name': 'Informative', 'count': 218}, {'id': 10, 'name': 'Inspiring', 'count': 113}, {'id': 22, 'name': 'Fascinating', 'count': 44}, {'id': 25, 'name': 'OK', 'count': 51}, {'id': 23, 'name': 'Jaw-dropping', 'count': 35}, {'id': 24, 'name': 'Persuasive', 'count': 112}, {'id': 7, 'name': 'Funny', 'count': 9}, {'id': 26, 'name': 'Obnoxious', 'count': 11}]","['business', 'corruption', 'culture', 'economics', 'entrepreneur', 'global development', 'global issues', 'investment', 'military', 'policy', 'politics', 'poverty']",How to rebuild a broken state,809226
186,"In this passionate talk, legendary spacecraft designer Burt Rutan lambasts the US government-funded space program for stagnating and asks entrepreneurs to pick up where NASA has left off.",1177,TED2006,1140739200,28,Burt Rutan,1161735060,"[{'id': 3, 'name': 'Courageous', 'count': 168}, {'id': 1, 'name': 'Beautiful', 'count': 30}, {'id': 7, 'name': 'Funny', 'count': 63}, {'id': 9, 'name': 'Ingenious', 'count': 86}, {'id': 21, 'name': 'Unconvincing', 'count': 77}, {'id': 2, 'name': 'Confusing', 'count': 23}, {'id': 8, 'name': 'Informative', 'count': 336}, {'id': 10, 'name': 'Inspiring', 'count': 498}, {'id': 22, 'name': 'Fascinating', 'count': 247}, {'id': 11, 'name': 'Longwinded', 'count': 70}, {'id': 25, 'name': 'OK', 'count': 115}, {'id': 23, 'name': 'Jaw-dropping', 'count': 63}, {'id': 24, 'name': 'Persuasive', 'count': 198}, {'id': 26, 'name': 'Obnoxious', 'count': 47}]","['NASA', 'aircraft', 'business', 'design', 'engineering', 'entrepreneur', 'flight', 'industrial design', 'invention', 'rocket science']",The real future of space exploration,2028451
57,"Arctic explorer Ben Saunders recounts his harrowing solo ski trek to the North Pole, complete with engaging anecdotes, gorgeous photos and never-before-seen video.",1083,TED2005,1109203200,26,Ben Saunders,1161735060,"[{'id': 7, 'name': 'Funny', 'count': 80}, {'id': 3, 'name': 'Courageous', 'count': 274}, {'id': 1, 'name': 'Beautiful', 'count': 44}, {'id': 21, 'name': 'Unconvincing', 'count': 18}, {'id': 8, 'name': 'Informative', 'count': 44}, {'id': 10, 'name': 'Inspiring', 'count': 288}, {'id': 22, 'name': 'Fascinating', 'count': 124}, {'id': 23, 'name': 'Jaw-dropping', 'count': 74}, {'id': 25, 'name': 'OK', 'count': 20}, {'id': 24, 'name': 'Persuasive', 'count': 22}, {'id': 26, 'name': 'Obnoxious', 'count': 7}, {'id': 9, 'name': 'Ingenious', 'count': 7}, {'id': 11, 'name': 'Longwinded', 'count': 10}, {'id': 2, 'name': 'Confusing', 'count': 1}]","['climate change', 'culture', 'exploration', 'global issues', 'personal growth', 'potential', 'sports', 'technology', 'travel']",Why did I ski to the North Pole?,745231
112,"Musician and activist Bono accepts the 2005 TED Prize with a riveting talk, arguing that aid to Africa isn't just another celebrity cause; it's a global emergency.",1672,TED2005,1109203200,24,Bono,1162253460,"[{'id': 11, 'name': 'Longwinded', 'count': 41}, {'id': 1, 'name': 'Beautiful', 'count': 68}, {'id': 2, 'name': 'Confusing', 'count': 12}, {'id': 3, 'name': 'Courageous', 'count': 104}, {'id': 7, 'name': 'Funny', 'count': 26}, {'id': 21, 'name': 'Unconvincing', 'count': 30}, {'id': 8, 'name': 'Informative', 'count': 80}, {'id': 10, 'name': 'Inspiring', 'count': 294}, {'id': 22, 'name': 'Fascinating', 'count': 51}, {'id': 24, 'name': 'Persuasive', 'count': 145}, {'id': 9, 'name': 'Ingenious', 'count': 22}, {'id': 23, 'name': 'Jaw-dropping', 'count': 39}, {'id': 25, 'name': 'OK', 'count': 24}, {'id': 26, 'name': 'Obnoxious', 'count': 33}]","['AIDS', 'Africa', 'activism', 'entertainment', 'global issues', 'philanthropy', 'poverty', 'social change']",My wish: Three actions for Africa,718649
58,"Accepting his 2005 TED Prize, photographer Edward Burtynsky makes a wish: that his images -- stunning landscapes that document humanity's impact on the world -- help persuade millions to join a global conversation on sustainability.",2065,TED2005,1108598400,22,Edward Burtynsky,1162253460,"[{'id': 1, 'name': 'Beautiful', 'count': 106}, {'id': 3, 'name': 'Courageous', 'count': 52}, {'id': 11, 'name': 'Longwinded', 'count': 58}, {'id': 10, 'name': 'Inspiring', 'count': 158}, {'id': 8, 'name': 'Informative', 'count': 184}, {'id': 2, 'name': 'Confusing', 'count': 11}, {'id': 22, 'name': 'Fascinating', 'count': 149}, {'id': 7, 'name': 'Funny', 'count': 8}, {'id': 9, 'name': 'Ingenious', 'count': 20}, {'id': 23, 'name': 'Jaw-dropping', 'count': 95}, {'id': 25, 'name': 'OK', 'count': 27}, {'id': 24, 'name': 'Persuasive', 'count': 64}, {'id': 21, 'name': 'Unconvincing', 'count': 10}, {'id': 26, 'name': 'Obnoxious', 'count': 10}]","['TED Prize', 'art', 'cities', 'culture', 'design', 'environment', 'photography', 'pollution', 'social change']",My wish: Manufactured landscapes and green education,975107
33,"Accepting his 2005 TED Prize, inventor Robert Fischell makes three wishes: redesigning a portable device that treats migraines, finding new cures for clinical depression and reforming the medical malpractice system.",1609,TED2005,1109203200,20,Robert Fischell,1162253460,"[{'id': 9, 'name': 'Ingenious', 'count': 126}, {'id': 8, 'name': 'Informative', 'count': 115}, {'id': 1, 'name': 'Beautiful', 'count': 6}, {'id': 11, 'name': 'Longwinded', 'count': 18}, {'id': 2, 'name': 'Confusing', 'count': 4}, {'id': 10, 'name': 'Inspiring', 'count': 48}, {'id': 22, 'name': 'Fascinating', 'count': 74}, {'id': 3, 'name': 'Courageous', 'count': 11}, {'id': 25, 'name': 'OK', 'count': 23}, {'id': 26, 'name': 'Obnoxious', 'count': 8}, {'id': 24, 'name': 'Persuasive', 'count': 27}, {'id': 23, 'name': 'Jaw-dropping', 'count': 18}, {'id': 21, 'name': 'Unconvincing', 'count': 20}, {'id': 7, 'name': 'Funny', 'count': 1}]","['TED Prize', 'business', 'disease', 'health care', 'invention', 'medicine', 'science', 'technology']",My wish: Three unusual medical inventions,382996
105,Oxford mathematician Peter Donnelly reveals the common mistakes humans make in interpreting statistics -- and the devastating impact these errors can have on the outcome of criminal trials.,1280,TEDGlobal 2005,1121299200,20,Peter Donnelly,1162944660,"[{'id': 7, 'name': 'Funny', 'count': 103}, {'id': 2, 'name': 'Confusing', 'count': 67}, {'id': 1, 'name': 'Beautiful', 'count': 13}, {'id': 11, 'name': 'Longwinded', 'count': 98}, {'id': 9, 'name': 'Ingenious', 'count': 106}, {'id': 8, 'name': 'Informative', 'count': 844}, {'id': 10, 'name': 'Inspiring', 'count': 87}, {'id': 22, 'name': 'Fascinating', 'count': 357}, {'id': 24, 'name': 'Persuasive', 'count': 364}, {'id': 23, 'name': 'Jaw-dropping', 'count': 73}, {'id': 25, 'name': 'OK', 'count': 75}, {'id': 3, 'name': 'Courageous', 'count': 15}, {'id': 26, 'name': 'Obnoxious', 'count': 11}, {'id': 21, 'name': 'Unconvincing', 'count': 2}]","['culture', 'genetics', 'science', 'statistics', 'technology']",How juries are fooled by statistics,1053758
